wall_time,telemetry_version,seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,run_state,run_state_name,actual_section_id,active_profile_id,active_profile_key,last_cmd_seq,last_cmd_type,last_cmd_type_name,last_cmd_status,last_cmd_status_name,pc_section_id,pc_section_label,pc_profile_key,section_mismatch,packet_loss_count,bad_packet_count,last_packet_age_ms,profile_set,profile_version,profile_source_key,profile_label_ko,profile_base_speed,profile_curve_speed,profile_sharp_curve_speed,profile_min_run_speed,profile_kp,profile_kd,profile_max_correction,profile_reverse_allow,profile_reverse_pwm_mid,profile_reverse_pwm_high,profile_error_curve_threshold,profile_error_sharp_threshold,profile_d_error_curve_threshold,profile_d_error_sharp_threshold,profile_search_pwm,profile_line_loss_max_ms
2026-07-10T09:03:52.467,2,2,77,10,20,1000,1000,828,1000,1000,1000,965,621,870,3359,-141,88,954,1000,1,1,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:03:52.471,2,3,106,10,20,1000,1000,970,1000,1000,1000,1000,762,1000,3432,-68,11,976,1000,1,1,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:03:52.497,2,4,127,10,20,1000,1000,952,1000,1000,1000,1000,737,993,3426,-74,-7,972,1000,1,1,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:03:52.511,2,5,147,10,20,1000,1000,843,1000,1000,1000,978,651,886,3376,-124,-31,951,1000,1,1,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:03:52.571,2,6,177,10,20,1000,476,357,1000,1000,433,408,207,353,3033,-467,-210,806,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:03:52.571,2,7,197,10,20,1000,0,0,860,871,0,0,0,16,2503,-997,-3,621,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:03:52.591,2,8,227,10,20,1000,114,109,971,984,268,30,0,6,2483,-1017,-31,612,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:03:52.646,2,9,257,10,20,1000,31,26,165,916,944,0,0,6,3384,-116,261,977,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:03:52.683,2,10,277,10,20,1000,104,79,48,937,955,37,0,0,3322,-178,-186,918,1000,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
2026-07-10T09:03:52.683,2,11,307,10,20,1000,136,85,137,856,1000,684,30,66,3648,148,-91,1000,952,1,0,1,RUN,0,2,WIDE_S,0,0,0,0,OK,0,시작구간,WIDE_S,0,0,0,0,ATTACK_V7,8,WIDE_S,넓은 S자,1000,1000,970,610,0.38,0.08,700,True,0,0,2400,3600,1900,2800,280,240
